year,Month,day,TASMAX,TASAVG,TASMIN,DPMAX,DPAVG,DPMIN,RHMAX,RHAVG,RHMIN,sfcWindMAX,sfcWindAVG,sfcWindMIN,PSLMAX,PSLAVG,PSLMIN,PRCPMAX,PRCPAVG,PRCPMIN,VISIB
2016,11,18,13.3344,6.1116,-1.1112,3.8892,1.1112,-2.2224,100,69,38,12.87472,6.43736,0,1028.107599,1025.567808,1023.028016,-9999,0,-9999,5.793624
2016,11,19,15.0012,7.7784,0.5556,5.0004,1.6668,-1.1112,100,72.5,45,25.74944,12.87472,0,1028.784877,1025.398488,1022.0121,-9999,0,-9999,5.471756
2016,11,20,13.89,5.556,-2.2224,5.0004,1.6668,-2.778,100,67,34,12.87472,6.43736,0,1027.091683,1025.059849,1023.028016,-9999,0,-9999,6.598294
2016,11,21,10.0008,5.556,0.5556,6.1116,3.3336,0,100,77,54,28.96812,14.48406,0,1028.107599,1026.583724,1025.059849,-9999,0,-9999,7.402964
2016,11,22,8.8896,5.0004,1.1112,6.1116,2.778,0,100,76,52,19.31208,9.65604,0,1030.139432,1028.107599,1026.075766,-9999,0,-9999,7.402964
2016,11,23,10.5564,5.0004,-0.5556,3.8892,2.2224,-1.6668,100,77,54,14.48406,7.24203,0,1030.81671,1028.954196,1027.091683,-9999,0,-9999,6.920162
2016,11,24,2.778,1.1112,-1.1112,2.778,1.6668,-0.5556,100,92,84,11.26538,5.63269,0,1029.800794,1026.922363,1024.043933,-9999,0,-9999,3.21868
2016,11,25,5.0004,1.1112,-2.2224,3.8892,1.1112,-2.778,100,85,70,11.26538,5.63269,0,1026.075766,1022.520058,1018.96435,-9999,0,-9999,2.253076
2016,11,26,5.556,1.1112,-3.3336,6.1116,0.5556,-2.778,100,86.5,73,20.92142,10.46071,0,1024.382572,1021.165502,1017.948433,-9999,0.254,-9999,2.253076
2016,11,27,10.5564,5.556,1.1112,10.0008,5.0004,1.6668,100,92,84,8.0467,4.02335,0,1020.657544,1015.408642,1010.159739,-9999,0,-9999,2.253076
2016,11,28,7.7784,3.3336,-1.1112,7.2228,1.6668,-3.3336,100,72.5,45,27.35878,13.67939,0,1018.96435,1014.562045,1010.159739,-9999,0,-9999,7.563898
2016,11,29,0,-2.2224,-4.4448,0,-2.2224,-3.8892,100,86.5,73,14.48406,7.24203,0,1026.075766,1021.165502,1016.255239,-9999,8.89,-9999,5.63269
2016,11,30,-1.1112,-4.4448,-9.4452,-2.778,-6.1116,-10.0008,100,81,62,25.74944,13.67939,1.60934,1031.155349,1027.599641,1024.043933,-9999,0,-9999,8.0467
2016,12,1,3.3336,-3.3336,-10.0008,-1.6668,-6.1116,-12.7788,100,73.5,47,35.40548,17.70274,0,1028.107599,1021.673461,1015.239322,-9999,0,-9999,1.60934
2016,12,2,8.8896,3.3336,-1.6668,2.2224,-1.1112,-5.0004,100,67,34,45.06152,22.53076,0,1016.932517,1012.022253,1007.111989,-9999,0,-9999,7.24203
2016,12,3,5.556,0.5556,-4.4448,-2.2224,-3.8892,-7.2228,94,66.5,39,32.1868,16.0934,0,1028.784877,1022.0121,1015.239322,-9999,0,-9999,1.931208
2016,12,4,5.0004,-2.2224,-8.8896,-2.2224,-6.1116,-8.8896,100,70,40,9.65604,4.82802,0,1033.86446,1029.970113,1026.075766,-9999,0,-9999,1.448406
2016,12,5,5.556,-1.1112,-7.7784,-3.8892,-6.6672,-8.8896,100,65,30,24.1401,12.07005,0,1036.573571,1033.356502,1030.139432,-9999,0,-9999,4.02335
2016,12,6,7.7784,0,-8.334,2.2224,-3.8892,-7.7784,100,69,38,28.96812,14.48406,0,1032.509904,1028.784877,1025.059849,-9999,0,-9999,6.759228
2016,12,7,1.6668,-1.1112,-3.3336,-1.1112,-3.3336,-5.0004,93,71,49,32.1868,16.0934,0,1043.007709,1035.557654,1028.107599,-9999,0,-9999,3.379614
2016,12,8,2.2224,-3.3336,-9.4452,-2.778,-5.0004,-8.8896,100,79.5,59,9.65604,4.82802,0,1044.362265,1038.774724,1033.187182,-9999,0,-9999,3.057746
2016,12,9,12.7788,2.778,-7.2228,-2.2224,-6.1116,-10.5564,100,56.5,13,22.53076,11.26538,0,1034.880377,1030.478071,1026.075766,-9999,0,-9999,5.310822
2016,12,10,10.5564,3.3336,-4.4448,2.2224,-2.2224,-10.0008,93,62,31,28.96812,14.48406,0,1029.462155,1026.753044,1024.043933,-9999,0,-9999,9.816974
2016,12,11,12.7788,4.4448,-3.3336,1.1112,-1.1112,-3.8892,100,67.5,35,9.65604,4.82802,0,1026.075766,1020.149586,1014.223406,-9999,0,-9999,7.081096
2016,12,12,8.8896,4.4448,-0.5556,2.778,-0.5556,-3.8892,93,65,37,32.1868,16.0934,0,1017.948433,1016.085919,1014.223406,-9999,0,-9999,10.138842
2016,12,13,-0.5556,-3.3336,-6.1116,2.778,-4.4448,-8.8896,87,68,49,37.01482,20.11675,3.21868,1034.880377,1025.059849,1015.239322,-9999,0,-9999,9.816974
2016,12,14,-0.5556,-6.1116,-11.6676,-3.8892,-7.7784,-12.2232,100,80,60,9.65604,4.82802,0,1035.557654,1028.784877,1022.0121,-9999,0,-9999,8.0467
2016,12,15,2.2224,-2.2224,-6.1116,1.1112,-2.778,-8.8896,100,74,48,28.96812,15.28873,1.60934,1028.784877,1024.89053,1020.996183,-9999,0,-9999,9.495106
2016,12,16,1.1112,-1.1112,-3.3336,-1.1112,-3.3336,-6.1116,93,74.5,56,20.92142,10.46071,0,1040.637237,1033.86446,1027.091683,-9999,0,-9999,8.0467
2016,12,17,1.1112,-4.4448,-10.0008,-0.5556,-6.6672,-9.4452,100,80,60,12.87472,6.43736,0,1042.330432,1038.774724,1035.219015,-9999,0,-9999,7.402964
2016,12,18,2.778,-3.3336,-9.4452,-5.0004,-7.7784,-11.6676,100,74,48,9.65604,4.82802,0,1038.605404,1034.372418,1030.139432,-9999,0,-9999,5.793624
2016,12,19,5.556,-2.2224,-10.0008,-3.3336,-7.2228,-12.2232,100,71,42,9.65604,4.82802,0,1036.91221,1033.525821,1030.139432,-9999,0,-9999,5.149888
2016,12,20,7.7784,-1.1112,-9.4452,-2.2224,-5.556,-11.112,100,68.5,37,12.87472,6.43736,0,1035.219015,1030.647391,1026.075766,-9999,0,-9999,5.793624
2016,12,21,1.6668,-2.2224,-6.1116,-2.778,-6.1116,-8.8896,93,71,49,16.0934,8.0467,0,1035.557654,1032.848543,1030.139432,-9999,0,-9999,9.334172
2016,12,22,2.778,-3.3336,-8.8896,-5.0004,-6.6672,-10.0008,93,70,47,14.48406,7.24203,0,1036.91221,1033.525821,1030.139432,-9999,0,-9999,8.0467
2016,12,23,3.8892,-1.6668,-7.2228,-3.8892,-6.1116,-7.7784,93,66.5,40,19.31208,9.65604,0,1035.557654,1032.340585,1029.123516,-9999,0,-9999,7.885766
2016,12,24,2.778,-2.2224,-6.6672,-3.8892,-6.1116,-7.7784,100,84.5,69,14.48406,7.24203,0,1036.234932,1031.155349,1026.075766,-9999,0,-9999,6.276426
2016,12,25,5.0004,-1.1112,-6.6672,1.1112,-1.6668,-6.1116,100,81,62,32.1868,16.0934,0,1029.123516,1025.567808,1022.0121,-9999,0,-9999,8.0467
2016,12,26,5.556,3.8892,2.2224,6.1116,3.3336,0,100,86,72,20.92142,10.46071,0,1026.753044,1024.382572,1022.0121,-9999,0.508,-9999,9.65604
2016,12,27,8.334,5.0004,1.6668,7.2228,0.5556,-6.6672,100,68,36,38.62416,20.92142,3.21868,1028.107599,1025.567808,1023.028016,-9999,0,-9999,10.299776
2016,12,28,1.6668,0,-3.3336,-2.778,-3.8892,-6.1116,93,72,51,35.40548,20.92142,6.43736,1026.753044,1022.350738,1017.948433,-9999,0,-9999,9.173238
2016,12,29,-1.1112,-3.3336,-6.1116,-1.1112,-4.4448,-8.8896,100,84.5,69,19.31208,9.65604,0,1034.541738,1028.276919,1022.0121,-9999,0.254,-9999,8.0467
2016,12,30,-1.1112,-3.3336,-6.1116,-5.0004,-7.2228,-8.8896,93,74.5,56,20.92142,10.46071,0,1034.880377,1032.509904,1030.139432,-9999,0,-9999,9.65604
2016,12,31,-1.1112,-4.4448,-8.334,-5.0004,-6.6672,-7.7784,100,82,64,25.74944,12.87472,0,1034.203099,1031.155349,1028.107599,-9999,0,-9999,9.334172
2017,1,1,-1.1112,-7.2228,-13.3344,-5.0004,-9.4452,-16.1124,100,84,68,9.65604,4.82802,0,1033.187182,1027.599641,1022.0121,-9999,0,-9999,4.184284
2017,1,2,0,-6.6672,-13.3344,-3.8892,-8.8896,-15.0012,100,79,58,8.0467,4.02335,0,1026.753044,1022.0121,1017.271155,-9999,0,-9999,5.149888
2017,1,3,5.0004,-3.3336,-11.112,0,-6.1116,-12.7788,100,74,48,27.35878,13.67939,0,1024.043933,1020.657544,1017.271155,-9999,0,-9999,6.276426
2017,1,4,2.778,0,-2.778,0,-1.6668,-3.8892,100,85,70,25.74944,12.87472,0,1021.673461,1013.884767,1006.096073,-9999,0,-9999,6.276426
2017,1,5,1.1112,-1.1112,-3.3336,1.1112,-1.1112,-3.8892,100,86,72,16.0934,8.0467,0,1009.8211,1006.94267,1004.06424,-9999,5.08,-9999,4.667086
2017,1,6,-3.3336,-7.7784,-12.2232,-1.1112,-8.334,-13.89,100,85.5,71,35.40548,19.31208,3.21868,1022.0121,1012.530211,1003.048323,-9999,2.032,-9999,4.506152
2017,1,7,-12.2232,-13.3344,-15.0012,-12.2232,-16.668,-18.8904,92,79.5,67,37.01482,25.74944,14.48406,1026.753044,1020.996183,1015.239322,-9999,0,-9999,5.954558
2017,1,8,-10.0008,-13.3344,-16.1124,-16.1124,-18.8904,-21.1128,96,74,52,33.79614,20.11675,6.43736,1026.075766,1020.657544,1015.239322,-9999,0,-9999,10.621644
2017,1,9,-9.4452,-11.112,-13.3344,-11.6676,-13.89,-17.7792,93,77.5,62,24.1401,12.07005,0,1024.382572,1019.302989,1014.223406,-9999,0.508,-9999,7.563898
2017,1,10,-10.0008,-12.2232,-14.4456,-10.5564,-12.7788,-16.1124,100,89.5,79,19.31208,9.65604,0,1024.382572,1018.287072,1012.191572,-9999,4.064,-9999,3.540548
2017,1,11,-10.0008,-13.3344,-17.2236,-11.112,-15.0012,-20.0016,100,86.5,73,14.48406,7.24203,0,1023.366655,1017.779114,1012.191572,-9999,0,-9999,3.862416
2017,1,12,-1.1112,-11.112,-20.5572,-4.4448,-12.7788,-22.7796,99,79.5,60,16.0934,8.0467,0,1025.398488,1020.318905,1015.239322,-9999,0,-9999,4.184284
2017,1,13,1.6668,-6.6672,-14.4456,-2.778,-8.8896,-16.1124,100,84.5,69,27.35878,13.67939,0,1024.721211,1013.884767,1003.048323,-9999,0,-9999,4.506152
2017,1,14,5.0004,1.1112,-2.2224,2.778,-1.1112,-5.0004,100,82.5,65,49.88954,26.55411,3.21868,1012.191572,1005.080156,997.9687401,-9999,6.096,-9999,9.495106
2017,1,15,1.1112,-5.0004,-12.2232,-2.2224,-5.556,-12.2232,100,86.5,73,19.31208,9.65604,0,1022.350738,1016.255239,1010.159739,-9999,0,-9999,5.149888
2017,1,16,0,-5.0004,-10.0008,-1.1112,-6.1116,-12.7788,100,91,82,14.48406,8.0467,1.60934,1022.0121,1018.117753,1014.223406,-9999,0.254,-9999,6.43736
2017,1,17,0.5556,-1.1112,-3.3336,0,-2.2224,-4.4448,100,86,72,14.48406,7.24203,0,1023.705294,1018.96435,1014.223406,-9999,0,-9999,7.885766
2017,1,18,0.5556,-2.2224,-4.4448,-2.2224,-3.8892,-5.0004,100,87,74,24.1401,12.07005,0,1031.155349,1026.075766,1020.996183,-9999,0.762,-9999,7.24203
2017,1,19,-3.3336,-5.556,-7.2228,-2.2224,-4.4448,-7.2228,100,93,86,19.31208,9.65604,0,1036.234932,1031.663307,1027.091683,-9999,2.032,-9999,5.471756
2017,1,20,0,-7.7784,-15.0012,-5.0004,-8.334,-16.1124,100,87,74,11.26538,5.63269,0,1037.250849,1034.203099,1031.155349,-9999,0,-9999,4.02335
2017,1,21,-3.3336,-7.7784,-11.6676,-2.778,-8.8896,-17.2236,100,94.5,89,9.65604,4.82802,0,1037.589487,1033.86446,1030.139432,-9999,0,-9999,2.574944
2017,1,22,-6.6672,-8.8896,-11.6676,-7.2228,-10.0008,-17.2236,100,95,90,9.65604,4.82802,0,1039.282682,1035.219015,1031.155349,-9999,0,-9999,1.770274
2017,1,23,0,-5.556,-10.5564,-2.2224,-6.6672,-12.2232,100,85,70,24.1401,12.07005,0,1036.91221,1030.478071,1024.043933,-9999,0,-9999,3.701482
2017,1,24,0,-3.3336,-7.2228,-2.778,-4.4448,-7.7784,100,87,74,9.65604,4.82802,0,1027.091683,1022.181419,1017.271155,-9999,0,-9999,7.24203
2017,1,25,-4.4448,-5.556,-6.1116,-5.0004,-6.6672,-8.8896,96,88,80,24.1401,15.28873,6.43736,1029.462155,1024.721211,1019.980266,-9999,0,-9999,7.081096
2017,1,26,-2.2224,-8.8896,-16.1124,-5.0004,-7.7784,-17.2236,95,82,69,16.0934,8.0467,0,1035.219015,1030.647391,1026.075766,-9999,0.254,-9999,6.115492
2017,1,27,-3.8892,-9.4452,-16.1124,-6.6672,-11.6676,-17.7792,100,90,80,9.65604,4.82802,0,1037.250849,1031.663307,1026.075766,-9999,0,-9999,3.862416
2017,1,28,-2.2224,-10.0008,-17.2236,-6.1116,-12.2232,-20.0016,100,82,64,8.0467,4.02335,0,1033.187182,1029.123516,1025.059849,-9999,0,-9999,3.057746
2017,1,29,-2.2224,-7.7784,-13.3344,-5.556,-10.0008,-13.89,100,82.5,65,9.65604,4.82802,0,1031.832627,1028.446238,1025.059849,-9999,0,-9999,2.092142
2017,1,30,-1.1112,-6.1116,-11.112,-3.8892,-8.334,-15.0012,100,84.5,69,32.1868,16.0934,0,1032.509904,1029.292835,1026.075766,-9999,0,-9999,6.920162
2017,1,31,0.5556,-4.4448,-9.4452,-2.778,-5.556,-8.8896,100,82.5,65,25.74944,12.87472,0,1031.493988,1028.784877,1026.075766,-9999,0,-9999,8.368568
2017,2,1,1.6668,-5.556,-12.2232,-3.3336,-8.334,-15.0012,100,82,64,9.65604,4.82802,0,1032.848543,1029.462155,1026.075766,-9999,0,-9999,2.41401
2017,2,2,5.556,-2.2224,-9.4452,0,-5.0004,-12.2232,100,82,64,11.26538,5.63269,0,1032.848543,1028.446238,1024.043933,-9999,0,-9999,2.41401
2017,2,3,7.2228,1.1112,-5.0004,2.2224,-1.1112,-5.0004,100,81.5,63,14.48406,7.24203,0,1026.753044,1022.350738,1017.948433,-9999,0,-9999,3.379614
2017,2,4,8.8896,3.3336,-2.2224,5.0004,2.2224,-1.1112,100,76.5,53,14.48406,7.24203,0,1019.302989,1015.747281,1012.191572,-9999,0,-9999,6.276426
2017,2,5,12.7788,6.6672,0,7.2228,2.778,0,100,71,42,14.48406,7.24203,0,1013.207489,1011.175656,1009.143823,-9999,0.508,-9999,4.667086
2017,2,6,10.0008,5.556,0.5556,5.0004,1.6668,-2.778,100,72.5,45,25.74944,12.87472,0,1013.207489,1010.667698,1008.127906,-9999,0,-9999,5.471756
2017,2,7,6.6672,3.3336,0.5556,6.1116,3.3336,1.1112,100,89.5,79,20.92142,10.46071,0,1015.239322,1012.191572,1009.143823,-9999,2.032,-9999,4.02335
2017,2,8,3.8892,2.2224,0,2.2224,0,-2.2224,100,80.5,61,16.0934,8.0467,0,1024.382572,1019.302989,1014.223406,-9999,0.762,-9999,7.724832
2017,2,9,1.6668,0,-1.1112,1.1112,-0.5556,-2.778,100,87.5,75,27.35878,13.67939,0,1030.139432,1026.075766,1022.0121,-9999,0,-9999,9.816974
2017,2,10,0.5556,-1.1112,-3.3336,-1.1112,-2.2224,-3.8892,94,86.5,79,25.74944,14.48406,3.21868,1030.81671,1028.954196,1027.091683,-9999,0,-9999,9.977908
2017,2,11,2.778,0,-2.2224,-2.2224,-3.8892,-7.2228,92,74,56,32.1868,19.31208,6.43736,1032.171266,1029.631474,1027.091683,-9999,0,-9999,9.977908
2017,2,12,0,-1.6668,-3.3336,-2.778,-5.0004,-7.2228,86,73,60,27.35878,16.89807,6.43736,1036.91221,1033.017863,1029.123516,-9999,0,-9999,10.138842
2017,2,13,1.1112,-3.3336,-7.7784,-3.8892,-6.6672,-10.0008,95,75.5,56,20.92142,10.46071,0,1037.250849,1033.695141,1030.139432,-9999,0,-9999,9.65604
2017,2,14,3.8892,-2.778,-9.4452,-3.3336,-6.6672,-8.8896,100,65,30,25.74944,12.87472,0,1037.589487,1034.372418,1031.155349,-9999,0,-9999,7.563898
2017,2,15,7.2228,3.3336,-1.1112,-2.778,-5.556,-7.7784,69,52.5,36,27.35878,15.28873,3.21868,1035.219015,1032.679224,1030.139432,-9999,0,-9999,10.782578
2017,2,16,9.4452,2.2224,-5.0004,-1.1112,-3.3336,-6.1116,100,66,32,14.48406,7.24203,0,1038.266765,1034.203099,1030.139432,-9999,0,-9999,6.920162
2017,2,17,10.5564,2.778,-5.0004,2.2224,-1.6668,-5.0004,100,68.5,37,11.26538,5.63269,0,1032.171266,1026.075766,1019.980266,-9999,0,-9999,5.954558
2017,2,18,11.6676,5.0004,-1.6668,5.0004,0.5556,-2.778,100,70.5,41,24.1401,12.07005,0,1024.382572,1021.165502,1017.948433,-9999,0,-9999,6.759228
2017,2,19,6.1116,2.2224,-1.1112,6.1116,2.2224,-1.1112,100,83,66,27.35878,13.67939,0,1024.043933,1022.0121,1019.980266,-9999,7.874,-9999,4.82802
2017,2,20,3.8892,1.1112,-2.2224,2.2224,-1.1112,-5.0004,100,71,42,25.74944,14.48406,3.21868,1024.382572,1022.181419,1019.980266,-9999,0,-9999,6.920162
2017,2,21,7.7784,0,-8.334,2.2224,-2.778,-8.8896,100,71.5,43,12.87472,6.43736,0,1024.043933,1019.133669,1014.223406,-9999,0,-9999,5.793624
2017,2,22,15.0012,7.7784,1.1112,3.8892,1.1112,-1.1112,87,56.5,26,27.35878,13.67939,0,1018.96435,1017.101836,1015.239322,-9999,0,-9999,9.816974
2017,2,23,18.8904,10.0008,0.5556,5.0004,1.1112,-2.778,100,61.5,23,24.1401,12.07005,0,1018.287072,1014.731364,1011.175656,-9999,0,-9999,-9999.9
2017,2,24,19.446,11.112,2.2224,4.4448,1.1112,-1.1112,93,57.5,22,37.01482,18.50741,0,1013.546128,1011.175656,1008.805184,-9999,0,-9999,-9999.9
2017,2,25,10.0008,6.6672,2.778,7.7784,2.778,-1.1112,100,72.5,45,33.79614,18.50741,3.21868,1026.075766,1017.948433,1009.8211,-9999,0,-9999,9.977908
2017,2,26,8.8896,4.4448,0.5556,6.1116,3.3336,0,100,82,64,28.96812,14.48406,0,1027.091683,1024.043933,1020.996183,-9999,0,-9999,8.690436
2017,2,27,13.89,6.6672,0,8.8896,3.8892,-1.1112,100,74.5,49,11.26538,5.63269,0,1023.366655,1019.810947,1016.255239,-9999,0,-9999,4.667086
2017,2,28,20.0016,11.112,2.778,8.8896,5.0004,-1.6668,100,62,24,24.1401,12.07005,0,1019.641628,1014.900683,1010.159739,-9999,0,-9999,7.24203
2017,3,1,17.7792,10.5564,3.3336,8.8896,4.4448,1.1112,100,67,34,46.67086,23.33543,0,1012.86885,1007.958587,1003.048323,-9999,0.254,-9999,9.173238
2017,3,2,13.89,8.334,2.778,3.8892,0,-3.8892,87,53.5,20,35.40548,18.50741,1.60934,1017.271155,1013.715447,1010.159739,-9999,0,-9999,9.495106
2017,3,3,15.5568,7.7784,-0.5556,3.3336,0,-2.2224,100,68,36,20.92142,10.46071,0,1022.350738,1019.810947,1017.271155,-9999,0,-9999,-9999.9
2017,3,4,17.7792,8.8896,0.5556,3.8892,1.1112,-2.2224,100,62,24,28.96812,16.0934,3.21868,1024.382572,1020.826864,1017.271155,-9999,0,-9999,9.816974
2017,3,5,15.5568,9.4452,3.3336,6.1116,3.3336,0,100,67,34,17.70274,8.85137,0,1020.996183,1016.593878,1012.191572,-9999,0,-9999,9.65604
2017,3,6,14.4456,10.0008,5.0004,7.7784,3.8892,1.1112,93,66.5,40,22.53076,11.26538,0,1012.191572,1009.651781,1007.111989,-9999,0,-9999,10.46071
2017,3,7,15.5568,8.8896,2.2224,7.2228,3.8892,1.1112,100,69.5,39,25.74944,12.87472,0,1011.514295,1007.619948,1003.725601,-9999,0,-9999,10.943512
2017,3,8,10.5564,7.2228,3.8892,10.0008,7.2228,3.8892,100,85.5,71,33.79614,16.89807,0,1015.239322,1010.667698,1006.096073,-9999,3.048,-9999,8.529502
2017,3,9,11.6676,8.8896,5.556,8.8896,6.1116,1.6668,100,77.5,55,20.92142,10.46071,0,1016.593878,1014.900683,1013.207489,-9999,0.254,-9999,7.724832
2017,3,10,6.6672,5.0004,3.3336,7.2228,4.4448,2.2224,100,82,64,20.92142,10.46071,0,1013.546128,1009.8211,1006.096073,-9999,10.922,-9999,9.816974
2017,3,11,6.1116,4.4448,2.2224,6.1116,3.3336,0.5556,100,89,78,33.79614,16.89807,0,1015.9166,1012.022253,1008.127906,-9999,0.508,-9999,8.207634
2017,3,12,6.6672,2.778,-1.1112,3.8892,1.6668,-1.1112,100,78.5,57,25.74944,14.48406,3.21868,1016.593878,1013.884767,1011.175656,-9999,1.016,-9999,7.081096
2017,3,13,6.6672,3.3336,0,6.1116,2.2224,0,100,91.5,83,22.53076,11.26538,0,1022.0121,1017.609794,1013.207489,-9999,4.064,-9999,8.85137
2017,3,14,10.5564,5.556,1.1112,6.1116,3.3336,1.1112,100,78,56,24.1401,12.07005,0,1024.043933,1022.0121,1019.980266,-9999,0,-9999,9.173238
2017,3,15,12.7788,8.334,3.8892,2.778,0.5556,-2.778,78,58,38,27.35878,16.89807,6.43736,1026.075766,1023.535975,1020.996183,-9999,0,-9999,9.495106
2017,3,16,11.6676,7.7784,3.8892,3.8892,0.5556,-6.1116,88,58,28,24.1401,12.87472,1.60934,1022.0121,1019.133669,1016.255239,-9999,0,-9999,9.334172
2017,3,17,10.5564,5.556,0.5556,2.2224,-1.6668,-7.2228,70,45,20,27.35878,15.28873,3.21868,1019.302989,1016.763197,1014.223406,-9999,0,-9999,10.46071
2017,3,18,18.8904,8.334,-2.2224,2.2224,-1.1112,-5.0004,93,56,19,32.1868,16.0934,0,1018.96435,1012.530211,1006.096073,-9999,0,-9999,10.782578
2017,3,19,15.0012,10.0008,5.0004,7.2228,3.8892,0.5556,81,55,29,38.62416,20.92142,3.21868,1014.900683,1011.006336,1007.111989,-9999,0,-9999,10.46071
2017,3,20,20.0016,11.112,2.2224,7.2228,3.8892,1.1112,100,63,26,28.96812,14.48406,0,1016.255239,1013.376809,1010.498378,-9999,0,-9999,10.299776
2017,3,21,22.7796,13.89,5.0004,7.2228,5.0004,1.6668,100,58,16,20.92142,10.46071,0,1015.577961,1012.530211,1009.482462,-9999,0,-9999,10.46071
2017,3,22,21.6684,13.3344,5.556,8.8896,6.6672,2.778,93,56,19,27.35878,13.67939,0,1017.948433,1015.070003,1012.191572,-9999,0,-9999,-9999.9
2017,3,23,23.8908,14.4456,4.4448,7.7784,5.0004,1.6668,87,51,15,28.96812,14.48406,0,1023.028016,1019.641628,1016.255239,-9999,0,-9999,-9999.9
2017,3,24,22.7796,13.3344,4.4448,7.2228,3.3336,-2.2224,72,46,20,24.1401,12.07005,0,1024.721211,1021.334822,1017.948433,-9999,0,-9999,-9999.9
2017,3,25,20.5572,13.3344,6.1116,8.8896,6.6672,2.778,100,61,22,25.74944,12.87472,0,1023.705294,1020.488225,1017.271155,-9999,0,-9999,8.85137
2017,3,26,13.89,10.0008,5.0004,7.2228,4.4448,0,100,71.5,43,32.1868,16.0934,0,1019.641628,1016.085919,1012.530211,-9999,3.048,-9999,8.368568
2017,3,27,12.7788,6.6672,0.5556,3.8892,-1.6668,-6.6672,91,53,15,19.31208,9.65604,0,1024.382572,1021.673461,1018.96435,-9999,0,-9999,9.977908
2017,3,28,17.7792,7.7784,-2.2224,1.6668,-1.6668,-5.0004,93,56,19,11.26538,5.63269,0,1027.430321,1023.197336,1018.96435,-9999,0,-9999,-9999.9
2017,3,29,20.5572,10.5564,0.5556,2.2224,0,-2.778,93,52.5,12,19.31208,9.65604,0,1024.721211,1021.165502,1017.609794,-9999,0,-9999,-9999.9
2017,3,30,20.5572,11.112,1.6668,6.1116,1.6668,-2.778,87,49.5,12,19.31208,9.65604,0,1024.043933,1020.657544,1017.271155,-9999,0,-9999,10.621644
2017,3,31,16.668,12.2232,7.7784,10.0008,6.1116,2.778,88,65.5,43,22.53076,11.26538,0,1027.091683,1024.721211,1022.350738,-9999,0,-9999,10.46071
2017,4,1,20.5572,10.5564,0.5556,5.0004,0.5556,-6.1116,100,55,10,24.1401,12.87472,1.60934,1025.059849,1021.165502,1017.271155,-9999,0,-9999,9.012304
2017,4,2,21.6684,11.112,1.1112,-1.1112,-3.3336,-11.112,65,35,5,25.74944,12.87472,0,1023.366655,1020.318905,1017.271155,-9999,0,-9999,-9999.9
2017,4,3,18.8904,9.4452,0,3.8892,-1.6668,-7.7784,69,39.5,10,25.74944,12.87472,0,1023.028016,1019.641628,1016.255239,-9999,0,-9999,10.782578
2017,4,4,15.5568,12.2232,8.334,7.2228,4.4448,2.2224,76,56.5,37,20.92142,10.46071,0,1018.96435,1017.609794,1016.255239,-9999,0,-9999,10.621644
2017,4,5,18.8904,12.2232,5.0004,11.112,6.1116,1.1112,100,62,24,25.74944,12.87472,0,1019.302989,1016.085919,1012.86885,-9999,0.508,-9999,10.299776
2017,4,6,15.0012,11.112,7.2228,11.112,7.2228,2.2224,100,76,52,35.40548,17.70274,0,1014.900683,1012.530211,1010.159739,-9999,0,-9999,10.299776
2017,4,7,10.5564,6.6672,2.778,2.778,-1.6668,-5.0004,81,55,29,37.01482,20.11675,3.21868,1016.593878,1014.392725,1012.191572,-9999,0,-9999,10.299776
2017,4,8,11.6676,7.7784,3.8892,6.1116,2.778,0,93,63.5,34,38.62416,22.53076,6.43736,1020.996183,1017.609794,1014.223406,-9999,0,-9999,10.138842
2017,4,9,18.8904,11.112,2.778,7.2228,4.4448,0.5556,100,62,24,22.53076,12.07005,1.60934,1025.059849,1023.028016,1020.996183,-9999,0,-9999,10.299776
2017,4,10,20.5572,10.0008,0,6.1116,3.3336,0,100,62.5,25,22.53076,11.26538,0,1026.075766,1021.84278,1017.609794,-9999,0,-9999,11.426314
2017,4,11,22.7796,13.3344,4.4448,6.1116,3.8892,2.2224,81,51.5,22,25.74944,12.87472,0,1020.318905,1016.424558,1012.530211,-9999,0,-9999,11.104446
2017,4,12,20.0016,14.4456,8.8896,10.0008,4.4448,-0.5556,94,58.5,23,28.96812,14.48406,0,1019.980266,1016.763197,1013.546128,-9999,0,-9999,10.782578
2017,4,13,20.5572,12.2232,3.8892,7.2228,4.4448,1.1112,100,60.5,21,24.1401,12.07005,0,1018.625711,1012.699531,1006.773351,-9999,0,-9999,9.816974
2017,4,14,20.0016,12.2232,5.0004,7.7784,3.8892,0,93,57,21,27.35878,13.67939,0,1016.255239,1013.376809,1010.498378,-9999,0,-9999,10.46071
2017,4,15,22.7796,13.89,5.0004,8.8896,3.3336,0,81,49,17,27.35878,13.67939,0,1017.948433,1014.562045,1011.175656,-9999,3.048,-9999,10.138842
2017,4,16,18.8904,13.3344,8.334,12.7788,10.0008,4.4448,100,66.5,33,28.96812,14.48406,0,1014.223406,1011.175656,1008.127906,-9999,4.064,-9999,9.173238
2017,4,17,9.4452,7.7784,5.556,10.0008,6.1116,-1.1112,100,67,34,24.1401,12.07005,0,1013.884767,1012.022253,1010.159739,-9999,0.762,-9999,9.334172
2017,4,18,13.89,7.7784,2.2224,5.0004,3.3336,0,100,69,38,27.35878,13.67939,0,1015.9166,1014.054086,1012.191572,-9999,0,-9999,9.816974
